improved,iteration,mean_fit_time,mean_score_time,mean_test_score,param_batch_size,param_hidden_layer_sizes,param_learning_rate_init,params,rank_test_score,split0_test_score,split1_test_score,std_fit_time,std_score_time,std_test_score
False,202,0.23878836631774902,0.0,0.9861142934379546,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9836913399266006,0.9885372469493086,0.06690025329589844,0.0,0.0024229535113539646
False,203,0.30497074127197266,0.0,0.9853117152217615,78,"(2, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (2, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9857453784251324,0.9848780520183906,0.05492377281188965,0.0,0.00043366320337090425
False,204,0.4573192596435547,0.0,0.9891655759534955,26,"(4, 15)",0.007560007718740689,"{'batch_size': 26, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.991286820967122,0.9870443309398692,0.01148080825805664,0.0,0.0021212450136263716
False,205,0.23833763599395752,0.0,0.9916371178326512,85,"(4, 15)",0.007560007718740689,"{'batch_size': 85, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9875572828046337,0.9957169528606686,0.03519093990325928,0.0,0.004079835028017453
False,206,0.3398483991622925,0.0,0.989956907560433,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9892032195281991,0.9907105955926668,0.08982217311859131,0.0,0.0007536880322338568
False,207,0.21687853336334229,0.0,0.9940896396439237,78,"(4, 15)",0.011390930961669397,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.011390930961669397}",1,0.994828013314906,0.9933512659729414,0.013737082481384277,0.0,0.0007383736709822841
False,208,0.1677408218383789,0.0,0.9938240218452045,372,"(4, 15)",0.007560007718740689,"{'batch_size': 372, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9946491982346882,0.9929988454557207,0.004152059555053711,0.0,0.0008251763894837616
False,209,0.24818336963653564,0.0,0.993343135719365,78,"(4, 18)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 18), 'learning_rate_init': 0.007560007718740689}",1,0.9915426260306001,0.9951436454081296,0.0018433332443237305,0.0,0.0018005096887647731
False,210,0.2933804988861084,0.0078089237213134766,0.9778528987968857,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9924020136678324,0.963303783925939,0.027738094329833984,0.0078089237213134766,0.014549114870946732
False,211,0.20175588130950928,0.0,0.9900659019783631,78,"(4, 15)",0.008159723658819612,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.008159723658819612}",1,0.98812328214696,0.9920085218097661,0.04548966884613037,0.0,0.0019426198314030365
False,212,0.22253787517547607,0.007813692092895508,0.9883019861134921,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9853903003044536,0.9912136719225305,0.06627213954925537,0.007813692092895508,0.0029116858090384445
False,213,0.2152162790298462,0.0,0.9896540142301192,78,"(4, 15)",0.010806061157494449,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.010806061157494449}",1,0.9844369036893523,0.9948711247708859,0.012072205543518066,0.0,0.0052171105407667895
False,214,0.3008143901824951,0.0,0.9949963345814027,78,"(10, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (10, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9968014414689038,0.9931912276939018,0.003915071487426758,0.0,0.0018051068875010179
False,215,0.6292194128036499,0.0,0.9932088471227822,78,"(4, 15)",0.0026636671061188197,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0026636671061188197}",1,0.9934472295547884,0.9929704646907762,0.05105173587799072,0.0,0.000238382432006079
False,216,0.21475708484649658,0.007802605628967285,0.9931820363924151,470,"(4, 15)",0.007560007718740689,"{'batch_size': 470, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9925425817701526,0.9938214910146776,0.027216076850891113,0.007802605628967285,0.000639454622262503
False,217,0.3304281234741211,0.0,0.9934097386130688,55,"(4, 15)",0.007560007718740689,"{'batch_size': 55, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9903260683471875,0.9964934088789501,0.10352587699890137,0.0,0.0030836702658812998
False,218,0.2775108814239502,0.0,0.9907845385605342,78,"(10, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (10, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9934143545087787,0.9881547226122896,0.027484655380249023,0.0,0.0026298159482445183
False,219,0.2774522304534912,0.007803559303283691,0.9681113891331519,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.944430175295159,0.9917926029711445,0.07428574562072754,0.007803559303283691,0.02368121383799271
False,220,0.24604415893554688,0.0,0.994261211970152,78,"(8, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (8, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9931932866324076,0.9953291373078966,0.003981828689575195,0.0,0.0010679253377445241
False,221,0.42612946033477783,0.007808208465576172,0.9884924721853396,78,"(4, 15)",0.0046327297749285375,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0046327297749285375}",1,0.9919361899814786,0.9850487543892007,0.08956420421600342,0.007808208465576172,0.0034437177961389454
False,222,0.5354064702987671,0.0,0.9939107928043599,78,"(4, 15)",0.0029486734996097036,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0029486734996097036}",1,0.9946231807713557,0.993198404837364,0.04276120662689209,0.0,0.0007123879669958533
False,223,0.09375154972076416,0.0,0.8205161437636751,78,"(1, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (1, 15), 'learning_rate_init': 0.007560007718740689}",1,0.8133421415665063,0.8276901459608436,0.015632033348083496,0.0,0.007174002197168627
False,224,0.31270015239715576,0.0,0.990740335592478,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9864711064601277,0.9950095647248283,0.0001863241195678711,0.0,0.004269229132350283
False,225,0.23822247982025146,0.0,0.9884264631805676,78,"(4, 15)",0.00855378210295244,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.00855378210295244}",1,0.989424266043731,0.9874286603174043,0.0038236379623413086,0.0,0.0009978028631633662
False,226,0.48827826976776123,0.0,0.9670557112986681,78,"(4, 15)",0.003227229506245558,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.003227229506245558}",1,0.9425116443347256,0.9915997782626104,0.13676965236663818,0.0,0.0245440669639424
False,227,0.41815507411956787,0.0,0.993474539223942,40,"(4, 15)",0.007560007718740689,"{'batch_size': 40, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9934406144420985,0.9935084640057853,0.04313504695892334,0.0,3.392478184338632e-05
False,228,0.3010948896408081,0.0,0.9931243452299153,50,"(4, 15)",0.007560007718740689,"{'batch_size': 50, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9912235173712401,0.9950251730885906,0.019834160804748535,0.0,0.0019008278586752356
False,229,0.12113118171691895,0.0,0.8882145576867977,78,"(2, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (2, 15), 'learning_rate_init': 0.007560007718740689}",1,0.8261800985994122,0.950249016774183,0.01175999641418457,0.0,0.06203445908738542
False,230,0.10318148136138916,0.0,0.9599523935694025,78,"(4, 15)",0.05918955430845927,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.05918955430845927}",1,0.9712344550932748,0.9486703320455304,0.009425520896911621,0.0,0.011282061523872178
False,231,0.20730936527252197,0.0,0.9077481064593751,78,"(4, 28)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 28), 'learning_rate_init': 0.007560007718740689}",1,0.9935475496128195,0.8219486633059306,0.05104362964630127,0.0,0.08579944315344447
False,232,0.22266173362731934,0.0,0.9918700712447448,128,"(4, 15)",0.007560007718740689,"{'batch_size': 128, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9888946607924362,0.9948454816970537,0.019515514373779297,0.0,0.0029754104523087577
False,233,0.2855103015899658,0.007813096046447754,0.9898286532803999,60,"(4, 15)",0.007560007718740689,"{'batch_size': 60, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9904837840741048,0.9891735224866949,0.05112028121948242,0.007813096046447754,0.0006551307937049389
False,234,0.238633394241333,0.0,0.9854542763011054,78,"(4, 3)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 3), 'learning_rate_init': 0.007560007718740689}",1,0.9832918388892375,0.9876167137129732,0.051126956939697266,0.0,0.0021624374118678347
False,235,0.5820630788803101,0.007812976837158203,0.9770681058340508,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.962842373908511,0.9912938377595905,0.02739584445953369,0.007812976837158203,0.014225731925539721
False,236,0.6217721700668335,0.0,0.9926762417508133,78,"(4, 15)",0.002434540163792392,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.002434540163792392}",1,0.9929909304279628,0.9923615530736637,0.090445876121521,0.0,0.00031468867714956605
False,237,0.21478736400604248,0.007813692092895508,0.9907846096522684,83,"(4, 15)",0.007560007718740689,"{'batch_size': 83, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9887299993064769,0.9928392199980599,0.019631266593933105,0.007813692092895508,0.002054610345791519
False,238,0.5769176483154297,0.0,0.9921652865752094,28,"(4, 15)",0.007560007718740689,"{'batch_size': 28, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9907764949503755,0.9935540782000434,0.1419084072113037,0.0,0.0013887916248339627
False,239,0.19666004180908203,0.0,0.9925136733331936,388,"(4, 15)",0.007560007718740689,"{'batch_size': 388, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9947982642568686,0.9902290824095188,0.009120702743530273,0.0,0.0022845909236748896
False,240,0.32421350479125977,0.0,0.989605059744554,44,"(4, 15)",0.007560007718740689,"{'batch_size': 44, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.988416366696017,0.990793752793091,0.003921031951904297,0.0,0.0011886930485370262
False,241,0.2557581663131714,0.0,0.993716078809166,78,"(4, 17)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 17), 'learning_rate_init': 0.007560007718740689}",1,0.9951681965464654,0.9922639610718667,0.04115951061248779,0.0,0.0014521177372993632
False,242,0.33203721046447754,0.007810235023498535,0.9939833795845247,78,"(4, 15)",0.005738746713357088,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.005738746713357088}",1,0.9931805358316771,0.9947862233373722,0.07424330711364746,0.007810235023498535,0.0008028437528475596
False,243,0.47259092330932617,0.0,0.9916360990574016,59,"(4, 15)",0.007560007718740689,"{'batch_size': 59, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.993491831422249,0.989780366692554,0.07433557510375977,0.0,0.0018557323648474842
False,244,0.1271202564239502,0.0,0.8284836215315908,78,"(1, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (1, 15), 'learning_rate_init': 0.007560007718740689}",1,0.8187833849819468,0.838183858081235,0.029145479202270508,0.0,0.009700236549644081
False,245,0.23102712631225586,0.0,0.9912535973795744,78,"(4, 27)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 27), 'learning_rate_init': 0.007560007718740689}",1,0.9892747341323693,0.9932324606267797,0.04351019859313965,0.0,0.001978863247205198
False,246,0.1348363161087036,0.0,0.9608611572221746,78,"(4, 15)",0.017323427229479965,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.017323427229479965}",1,0.9326503386988715,0.9890719757454776,0.009838461875915527,0.0,0.02821081852330304
False,247,0.2928924560546875,0.007813453674316406,0.9912994854048276,78,"(4, 93)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 93), 'learning_rate_init': 0.007560007718740689}",1,0.9903283260180451,0.9922706447916101,0.08216738700866699,0.007813453674316406,0.0009711593867824941
False,248,0.3945956230163574,0.0,0.9921641602472592,78,"(4, 15)",0.0053479804722443396,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0053479804722443396}",1,0.9875071761609718,0.9968211443335462,0.05080866813659668,0.0,0.004656984086287175
False,249,0.2694047689437866,0.0,0.9919483648813726,71,"(4, 15)",0.007560007718740689,"{'batch_size': 71, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9922893976557535,0.9916073321069914,0.019378066062927246,0.0,0.00034103277438107815
False,250,0.19910192489624023,0.0,0.9926049543909959,137,"(4, 15)",0.007560007718740689,"{'batch_size': 137, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9934041931220214,0.9918057156599704,0.02718973159790039,0.0,0.0007992387310254978
False,251,0.5824637413024902,0.007812023162841797,0.9931536669875725,18,"(4, 15)",0.007560007718740689,"{'batch_size': 18, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9934205438311673,0.9928867901439774,0.011351585388183594,0.007812023162841797,0.0002668768435949431
False,252,0.16015982627868652,0.0,0.9915618408526301,78,"(4, 15)",0.011806754779081387,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.011806754779081387}",1,0.9932721244215457,0.9898515572837149,0.05078125,0.0,0.001710283568915394
False,253,0.331950306892395,0.0,0.9910383471373454,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9898852683292646,0.9921914259454261,0.02746260166168213,0.0,0.001153078808080743
False,254,1.0358058214187622,0.0,0.9898900716043372,12,"(4, 15)",0.007560007718740689,"{'batch_size': 12, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9899153153204754,0.9898648278881989,0.2612067461013794,0.0,2.5243716138267924e-05
False,255,0.3319377899169922,0.0,0.9925050332607014,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9943725005966224,0.9906375659247801,0.011841297149658203,0.0,0.0018674673359211358
False,256,0.24243438243865967,0.0,0.9910697249301218,78,"(4, 15)",0.008809267262188628,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.008809267262188628}",1,0.9950626943799247,0.9870767554803189,0.07054054737091064,0.0,0.0039929694498028745
False,257,0.3716285228729248,0.015619158744812012,0.9910672292223666,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.993663428226971,0.9884710302177623,0.1284317970275879,7.271766662597656e-06,0.002596199004604338
False,258,0.37118732929229736,0.0,0.9949538183412183,57,"(4, 15)",0.007560007718740689,"{'batch_size': 57, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9921887204580789,0.9977189162243576,0.128867506980896,0.0,0.0027650978831393336
False,259,0.17947006225585938,0.0,0.9794331276839111,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9902766107257753,0.968589644642047,0.040374755859375,0.0,0.010843483041864166
False,260,0.23091983795166016,0.0,0.9935443062668706,78,"(4, 15)",0.01186709202022168,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.01186709202022168}",1,0.9927435908796827,0.9943450216540585,0.019126415252685547,0.0,0.0008007153871879003
False,261,0.3505673408508301,0.0,0.9947377343775688,42,"(4, 15)",0.007560007718740689,"{'batch_size': 42, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9915108183473025,0.9979646504078352,0.024471521377563477,0.0,0.003226916030266369
False,262,0.23066389560699463,0.0,0.9942893658389367,78,"(4, 15)",0.008192983889256445,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.008192983889256445}",1,0.9941010391254179,0.9944776925524553,0.0037287473678588867,0.0,0.000188326713518705
False,263,1.037168264389038,0.007809877395629883,0.9900125723285357,78,"(4, 15)",0.0009157339389606908,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0009157339389606908}",1,0.9870616400836143,0.9929635045734572,0.05669665336608887,0.007809877395629883,0.002950932244921434
False,264,0.29317259788513184,0.0,0.992682751375246,78,"(19, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (19, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9940603212606071,0.9913051814898849,0.04316401481628418,0.0,0.0013775698853610852
False,265,0.40238869190216064,0.0,0.9915336555885941,39,"(4, 15)",0.007560007718740689,"{'batch_size': 39, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9955973012503793,0.9874700099268089,0.03515779972076416,0.0,0.004063645661785187
False,266,0.1444854736328125,0.0,0.980416395405501,78,"(4, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9869570490133328,0.973875741797669,0.04302811622619629,0.0,0.006540653607831903
False,267,0.19897890090942383,0.0,0.9925548943458216,326,"(4, 15)",0.007560007718740689,"{'batch_size': 326, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9902492493986729,0.9948605392929706,0.01143956184387207,0.0,0.002305644947148855
False,268,0.2071141004562378,0.0,0.9877900600160796,78,"(4, 15)",0.013558630362697747,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.013558630362697747}",1,0.9909010998180418,0.9846790202141174,0.019629597663879395,0.0,0.003111039801962201
False,269,0.38662874698638916,0.0,0.9089146544480061,78,"(4, 15)",0.0022433322603013957,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0022433322603013957}",1,0.8233046506041515,0.9945246582918608,0.16032373905181885,0.0,0.08561000384385464
False,270,0.3869842290878296,0.0,0.9926643435458713,50,"(4, 15)",0.007560007718740689,"{'batch_size': 50, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9913815599145288,0.9939471271772138,0.027564644813537598,0.0,0.0012827836313424879
False,271,0.4413328170776367,0.0,0.9714254993079292,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9555985483491164,0.9872524502667421,0.1287999153137207,0.0,0.01582695095881287
False,272,0.18359112739562988,0.0,0.888195726914858,78,"(3, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (3, 15), 'learning_rate_init': 0.007560007718740689}",1,0.8210992245129642,0.9552922293167517,0.12108993530273438,0.0,0.06709650240189374
False,273,0.25392019748687744,0.00780177116394043,0.9921709703192501,102,"(4, 15)",0.007560007718740689,"{'batch_size': 102, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9947407099829509,0.9896012306555488,0.0038744211196899414,0.00780177116394043,0.002569739663701054
False,274,0.3633427619934082,0.0,0.9952072012075938,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9955263714976986,0.9948880309174889,0.011703252792358398,0.0,0.0003191702901048643
False,275,0.24640631675720215,0.007813334465026855,0.9890640125876573,124,"(4, 15)",0.007560007718740689,"{'batch_size': 124, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9867394455769983,0.9913885795983162,0.0035936832427978516,0.007813334465026855,0.002324567010658918
False,276,0.33208930492401123,0.0,0.994178653457538,71,"(4, 15)",0.007560007718740689,"{'batch_size': 71, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9924092693690529,0.9959480375460231,0.01953589916229248,0.0,0.001769384088485093
False,277,0.21468234062194824,0.007811784744262695,0.9902686129977485,198,"(4, 15)",0.007560007718740689,"{'batch_size': 198, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9948682333560986,0.9856689926393982,0.0041179656982421875,0.007811784744262695,0.004599620358350209
False,278,0.12863528728485107,0.0,0.9726415299627541,175,"(4, 15)",0.007560007718740689,"{'batch_size': 175, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.952723755539681,0.992559304385827,0.019261717796325684,0.0,0.019917774423072965
False,279,0.5831799507141113,0.0,0.9915000705415092,19,"(4, 15)",0.007560007718740689,"{'batch_size': 19, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9928064062917376,0.9901937347912806,0.19815540313720703,0.0,0.0013063357502284823
False,280,0.22303664684295654,0.0,0.8879999725453683,78,"(2, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (2, 15), 'learning_rate_init': 0.007560007718740689}",1,0.8258187576897364,0.9501811874010001,0.06676828861236572,0.0,0.06218121485563183
False,281,0.3166435956954956,0.0,0.9944016738502942,84,"(4, 15)",0.007560007718740689,"{'batch_size': 84, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9954233195007488,0.9933800281998398,0.004116654396057129,0.0,0.0010216456504544837
False,282,0.9691553115844727,0.0,0.9728644588203766,78,"(4, 15)",0.0006153519940178533,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0006153519940178533}",1,0.981535386126039,0.9641935315147142,0.32009124755859375,0.0,0.00867092730566238
False,283,0.27718114852905273,0.0,0.9928452304218157,92,"(4, 15)",0.007560007718740689,"{'batch_size': 92, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9913064832438215,0.9943839775998098,0.027135133743286133,0.0,0.0015387471779941264
False,284,0.2774256467819214,0.007803678512573242,0.9946223594464478,105,"(4, 15)",0.007560007718740689,"{'batch_size': 105, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9935757442861533,0.9956689746067424,0.058632493019104004,0.007803678512573242,0.001046615160294584
False,285,0.4099651575088501,0.0,0.9829715661982206,78,"(4, 15, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9729644668791659,0.9929786655172751,0.11305797100067139,0.0,0.01000709931905458
False,286,0.22252094745635986,0.0,0.988997779517782,159,"(4, 15)",0.007560007718740689,"{'batch_size': 159, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9920537855418012,0.985941773493763,0.0037544965744018555,0.0,0.0030560060240191205
False,287,0.3632704019546509,0.0,0.9928878403872619,58,"(4, 15)",0.007560007718740689,"{'batch_size': 58, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9924849638844675,0.9932907168900564,0.07427585124969482,0.0,0.0004028765027944692
False,288,0.2620202302932739,0.0,0.9916369121537864,78,"(6, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (6, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9909938152433618,0.9922800090642108,0.011994242668151855,0.0,0.0006430969104244677
False,289,0.26163387298583984,0.007800102233886719,0.9923204910357303,78,"(4, 15)",0.006812054261847551,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.006812054261847551}",1,0.9917598249419434,0.9928811571295172,0.019652128219604492,0.007800102233886719,0.0005606660937869101
False,290,0.43416786193847656,0.0,0.9787676130817643,13,"(4, 15)",0.007560007718740689,"{'batch_size': 13, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9906754486959968,0.9668597774675319,0.003378629684448242,0.0,0.01190783561423242
False,291,0.27730607986450195,0.0,0.9723447707839865,78,"(4, 4)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 4), 'learning_rate_init': 0.007560007718740689}",1,0.9862707194874409,0.9584188220805322,0.05853390693664551,0.0,0.013925948703454373
False,292,0.20700287818908691,0.0,0.9914955190099135,158,"(4, 15)",0.007560007718740689,"{'batch_size': 158, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9924393007817572,0.9905517372380701,0.03511309623718262,0.0,0.000943781771843566
False,293,0.37164103984832764,0.0,0.9912321657848397,78,"(4, 15)",0.006143089547182821,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.006143089547182821}",1,0.9889603677742529,0.9935039637954266,0.04350697994232178,0.0,0.0022717980105868563
False,294,0.2542189359664917,0.0,0.9894234016406283,78,"(4, 20)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (4, 20), 'learning_rate_init': 0.007560007718740689}",1,0.9901366604096028,0.9887101428716537,0.1135784387588501,0.0,0.0007132587689745451
False,295,0.1685349941253662,0.0,0.9913373580845278,201,"(4, 15)",0.007560007718740689,"{'batch_size': 201, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9930076696379444,0.9896670465311111,0.03834795951843262,0.0,0.0016703115534166257
False,296,0.27186834812164307,0.0,0.9943393815449657,78,"(10, 15)",0.007560007718740689,"{'batch_size': 78, 'hidden_layer_sizes': (10, 15), 'learning_rate_init': 0.007560007718740689}",1,0.9953710505421893,0.9933077125477422,0.06872117519378662,0.0,0.001031668997223567
False,297,0.15216243267059326,0.0,0.9635049245521421,78,"(4, 15)",0.015198510473052125,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.015198510473052125}",1,0.943391078850689,0.9836187702535952,0.004066109657287598,0.0,0.020113845701453137
False,298,0.9178503751754761,0.007813334465026855,0.98459385241309,78,"(4, 15)",0.0011721138464519155,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.0011721138464519155}",1,0.9819611900389139,0.9872265147872662,0.027130961418151855,0.007813334465026855,0.0026326623741761424
True,299,0.18360257148742676,0.0,0.9961630999972454,78,"(4, 15)",0.015228938999506872,"{'batch_size': 78, 'hidden_layer_sizes': (4, 15), 'learning_rate_init': 0.015228938999506872}",1,0.9942522042099478,0.9980739957845433,0.011704444885253906,0.0,0.0019108957872977506
